Rank,Grade,Channel name,Video Uploads,Subscribers,Video views,Grade_num,Average_Views
4567,B+ ,Half Tickets,128,143879,100200965,1,782820.0390625
4568,B+ ,Video Palace,780,618686,341862125,1,438284.7756410256
4569,B+ ,Ameer Bros,47,970732,72642145,1,1545577.5531914893
4570,B+ ,Cem Adrian,312,511032,219675437,1,704087.9391025641
4572,B+ ,Sobhi Mohammad - صبحي محمد,171,1293280,371775673,1,2174126.7426900584
4573,B+ ,Pro-M,154,666561,575819569,1,3739088.1103896103
4575,B+ ,코이티비KOITV,299,366615,151455122,1,506538.8695652174
4576,B+ ,킴성태TV,545,451837,110677323,1,203077.65688073394
4577,B+ ,Saregama GenY,1605,1348016,530763825,1,330693.97196261684
4578,B+ ,Legião de Heróis,259,500760,176583022,1,681787.7297297297
4579,B+ ,水溜りボンドの日常,771,1227078,367744255,1,476970.49935149157
4580,B+ ,Afreim,2479,6768781,931270982,1,375663.9701492537
4581,B+ ,FaZe Sensei,223,723607,61490471,1,275742.0224215247
4584,B+ ,Various Artists - Topic,207072,30224,28670469,1,138.45652236903106
4585,B+ ,LetsPlay,2127,3858133,1908008036,1,897041.8598965679
4586,B+ ,Billie Eilish,12,2436454,57478357,1,4789863.083333333
4587,B+ ,TRT 1,3614,713273,403060976,1,111527.6635307139
4588,B+ ,BlastphamousHD TV2,377,892073,86688820,1,229943.8196286472
4589,B+ ,Mas Waditya,488,548866,415510032,1,851454.9836065574
4590,B+ ,WATZAP,617,813013,74441612,1,120650.91085899514
4591,B+ ,Poke,2250,1949612,353058081,1,156914.70266666668
4594,B+ ,STR Red,287,732044,214187037,1,746296.2961672473
4595,B+ ,mtvlebanon,32174,1230879,773994459,1,24056.519518866164
4596,B+ ,NTV Natok,1037,1120270,270500150,1,260848.74638379941
4597,B+ ,All Babies Channel - 3D Nursery…,320,1834884,694169961,1,2169281.128125
4598,B+ ,DashieGames,2183,4547094,1818655801,1,833099.3133302794
4599,B+ ,Animation Cinema,286,667812,197753147,1,691444.56993007
4600,B+ ,はるみ,10,159914,45544392,1,4554439.2
4601,B+ ,Fabelle Exquisite Chocolates,73,6069,39102672,1,535653.0410958905
4603,B+ ,Ashok Kumar Raj,56,161823,51072169,1,912003.0178571428
4604,B+ ,Bhojpuri Junction,365,2123818,352889142,1,966819.5671232877
4605,B+ ,Bebe Milo,1028,1827933,593599445,1,577431.3667315175
4607,B+ ,Musas,457,10650095,1354721389,1,2964379.4070021883
4608,B+ ,Smosh Pit,1215,5479602,1610278244,1,1325331.8880658436
4609,B+ ,StuffOne,208,48464,11101967,1,53374.841346153844
4611,B+ ,HeadConcussionTV,137,1319138,799286212,1,5834205.927007299
4612,B+ ,War3Star,78,329597,80575665,1,1033021.3461538461
4613,B+ ,Children Animation Station,20,477754,109553210,1,5477660.5
4614,B+ ,TheScriptVEVO,111,2520920,1349607477,1,12158625.918918919
4615,B+ ,Dunya News,46183,1370062,454980836,1,9851.695125912132
4617,B+ ,The Living Tombstone,189,3285685,928632124,1,4913397.481481481
4618,B+ ,DJHAMIDAOFFICIEL,84,1400491,398802909,1,4747653.678571428
4619,B+ ,FJM 006,130,681079,164014692,1,1261651.476923077
4620,B+ ,Ameer Alabadi,165,2789883,831320945,1,5038308.757575758
4621,B+ ,Origins Explained,509,1771203,476360531,1,935875.3064833006
4622,B+ ,M-Urban,177,59099,23784835,1,134377.5988700565
4623,B+ ,Дизель Студио,1055,881795,367203103,1,348059.8132701422
4625,B+ ,Bhojpuri Beats,2342,364624,147987483,1,63188.50683176772
4626,B+ ,WOW TV,590,856671,534680184,1,906237.6
4627,B+ ,MDP Adwords,80,1074,27827916,1,347848.95
4628,B+ ,Cuentos y Juguetes de Adri,133,1099496,228057115,1,1714715.15037594
4629,B+ ,TOP 15 CURIOSIDADES,300,983449,300740510,1,1002468.3666666667
4630,B+ ,Raj vallabh,126,233043,77614399,1,615987.2936507936
4632,B+ ,Farmees Português - Canções dos…,535,2718159,888771395,1,1661254.9439252336
4633,B+ ,Fischer's-セカンダリ-,823,2071030,928418444,1,1128090.454434994
4634,B+ ,Hashtags,1696,304604,77394114,1,45633.32193396227
4635,B+ ,Superline Music,3423,671952,230351462,1,67295.1977797254
4636,B+ ,WhatCulture,1444,1608796,708574434,1,490702.5166204986
4637,B+ ,okonomi monjya,122,96234,92704401,1,759872.1393442623
4638,B+ ,Queen Naija,161,3294592,254818379,1,1582722.850931677
4639,B+ ,Hard Play,207,711235,27128142,1,131053.82608695653
4640,B+ ,VAST Studio,408,1698943,272265629,1,667317.7181372549
4641,B+ ,SKY Bolero,3012,766424,354989619,1,117858.43924302788
4642,B+ ,Smoke The Bear,1470,655663,231279737,1,157333.1544217687
4643,B+ ,Revolución Popular Noticias,4574,258561,151080571,1,33030.29536510713
4644,B+ ,Tips Films,931,768707,463071646,1,497391.67132116004
4645,B+ ,BORCREW OFFICIAL,315,854382,631087479,1,2003452.3142857142
4647,B+ ,เออน่า…,60,1317249,486047466,1,8100791.1
4648,B+ ,Thomas & Friends,854,841762,1031010270,1,1207271.9789227166
4649,B+ ,Х-Фактор,2924,784389,773507035,1,264537.28967168264
4650,B+ ,Calle y Poché,148,4555359,287112168,1,1939947.0810810812
4651,B+ ,Dj Massage,169,109123,36567040,1,216373.0177514793
4652,B+ ,UFOvnis,764,969489,367754540,1,481354.109947644
4653,B+ ,SHORT TIME SECRET,304,3393635,301632051,1,992210.6940789474
4655,B+ ,Colors with Baby,77,1066996,228667209,1,2969704.012987013
4656,B+ ,급식왕,68,418941,86242544,1,1268272.705882353
4657,B+ ,Gumbal,2763,989730,641245241,1,232082.96815056098
4659,B+ ,NewMelody,303,373930,88715039,1,292788.9075907591
4660,B+ ,MOMENTO DA CRIANÇA : CHILD'S…,565,2093276,540676088,1,956948.8283185841
4661,B+ ,Малышарики,296,526890,416005746,1,1405424.8175675676
4662,B+ ,Wow Sister Toy,450,992253,247284306,1,549520.68
4663,B+ ,Trillion - 8D Music,225,297708,51685733,1,229714.3688888889
4665,B+ ,oblomoff,952,2925802,788535518,1,828293.6113445378
4666,B+ ,Animal Planet,4737,2899616,1543446280,1,325827.79818450497
4667,B+ ,KBS 안테나,4537,407565,400086125,1,88182.96782014547
4668,B+ ,LA DIVAZA,111,7289257,472676060,1,4258342.882882883
4670,B+ ,Матч ТВ,2116,688075,183189109,1,86573.30293005671
4671,B+ ,Cyberpunk 2077,5,376009,39867906,1,7973581.2
4672,B+ ,Nando Moura,1511,2559741,537596828,1,355788.7677035076
4673,B+ ,KÖLN 50667 - NEWS,382,8858,10059813,1,26334.5890052356
4674,B+ ,TV5 News,130256,1001273,735030481,1,5642.968316238791
4675,B+ ,Niki and Gabi,385,6981602,817180229,1,2122546.049350649
4676,B+ ,My TOP10 of Today,155,536916,157095169,1,1013517.2193548387
4677,B+ ,Игрули TV,207,260644,222613832,1,1075429.1400966183
4678,B+ ,قناة افلام اكشن…,158,367145,110586550,1,699914.8734177215
4679,B+ ,Jarir Bookstore,527,191631,80324158,1,152417.75711574953
4680,B+ ,Al Fondo hay Sitio,7039,1059526,1126422196,1,160025.8837903111
4681,B+ ,Garnier México,46,33029,161871841,1,3518953.065217391
4682,B+ ,دانية شافعي DanyahShafei,240,1715058,640259249,1,2667746.870833333
4683,B+ ,Tang Takor,640,85346,36590615,1,57172.8359375
4684,B+ ,NeYoVEVO,130,2431139,1740459500,1,13388150.0
4685,B+ ,Auf Streife,1113,521502,344344573,1,309384.16262354
4686,B+ ,OneTwo,110,1292032,274800465,1,2498186.0454545454
4687,B+ ,Nhạc sĩ Nguyễn Hậu,340,690553,418088353,1,1229671.6264705881
4689,B+ ,Anderson Augusto Moreno,173,703705,135631677,1,783998.1329479769
4690,B+ ,Поиграйка,432,741071,572644241,1,1325565.3726851852
4692,B+ ,Shaun the Sheep [ViệtNam],139,420941,253034526,1,1820392.273381295
4693,B+ ,Heróis em Geral,758,672138,310150801,1,409169.9221635884
4694,B+ ,Tbilisi Music Factory,253,342244,80661081,1,318818.5019762846
4695,B+ ,THESSALONIAN31N,557,169628,230184105,1,413256.921005386
4697,B+ ,How Ridiculous,198,2944984,415212219,1,2097031.4090909092
4698,B+ ,momo,18,71072,6033586,1,335199.22222222225
4699,B+ ,Yummy Cake,184,198254,38209654,1,207661.16304347827
4700,B+ ,New Smile Entertainment,2808,163801,68846374,1,24517.93945868946
4701,B+ ,NORMAN FAIT DES VIDÉOS,149,10956784,1944888412,1,13052942.362416107
4702,B+ ,ChristianNodalVEVO,12,1725609,977903086,1,81491923.83333333
4703,B+ ,LaSabri,1093,1502901,356090373,1,325791.74107959744
4704,B+ ,Dumbazz,450,2008118,258882357,1,575294.1266666667
4706,B+ ,Funny Fingers TV,426,320015,138184507,1,324376.77699530515
4707,B+ ,Daniel Shaya,13,229733,54228571,1,4171428.5384615385
4708,B+ ,Village food factory,171,1826487,325951972,1,1906151.8830409357
4709,B+ ,Mythri Movie Makers,451,771870,359113559,1,796260.6629711752
4710,B+ ,baby shark tv - fun for kids,214,297537,34675485,1,162034.97663551403
4711,B+ ,Kraul,2351,44463,10077276,1,4286.378562313909
4712,B+ ,Lagu Anak TV,160,691833,321465874,1,2009161.7125
4713,B+ ,Filipino Fairy Tales,84,416481,190955997,1,2273285.6785714286
4714,B+ ,Machinima,24260,12462363,4366599198,1,179991.72291838418
4715,B+ ,TinTon Tv,25,146046,34855675,1,1394227.0
4717,B+ ,Bloveslife,598,877286,167696925,1,280429.64046822744
4718,B+ ,Misterios Paranormales,238,400683,126049665,1,529620.4411764706
4719,B+ ,luisitorey,544,8568122,1467335235,1,2697307.4172794116
4720,B+ ,Cadbury Silk,119,128815,168088147,1,1412505.43697479
4721,B+ ,Lifia Niala,531,1309462,1056967526,1,1990522.647834275
4722,B+ ,Imran's Toy Reviews,1766,1578535,1226434290,1,694470.1528878822
4723,B+ ,ميني فيلم افلام…,156,327130,125735994,1,805999.9615384615
4724,B+ ,Grizzy & les Lemmings,92,189393,53693273,1,583622.5326086957
4725,B+ ,Maa Janki Series - Bhakti,2158,393496,84699994,1,39249.302131603334
4726,B+ ,Mazaaq Raat Official,1475,985144,353663634,1,239771.95525423728
4727,B+ ,Antena 1,32503,767552,754167799,1,23203.021228809648
4728,B+ ,Verdade Política,3037,589995,163181540,1,53731.16233124794
4729,B+ ,The Icing Artist,263,2445589,510079162,1,1939464.494296578
4730,B+ ,Public TV | ಪಬ್ಲಿಕ್…,64019,812492,345120681,1,5390.910214155173
4732,B+ ,Blitz,4033,1779457,536941556,1,133137.0086784032
4733,B+ ,UIE Movies,3049,888404,312748978,1,102574.27943588061
4734,B+ ,YoYo TeLeViSion VietSub,756,344630,123167107,1,162919.4537037037
4735,B+ ,Goldmines Dishoom,21,282465,31720611,1,1510505.2857142857
4736,B+ ,foofightersVEVO,70,1420511,1176078631,1,16801123.3
4737,B+ ,키즈팡TV,842,638306,599514075,1,712011.9655581948
4738,B+ ,EazyDrop,110,417849,39911260,1,362829.63636363635
4739,B+ ,Radial by The Orchard,4999,1093618,1171780378,1,234402.95619123825
4740,B+ ,DivertiGuay,394,903307,188770092,1,479111.90862944163
4741,B+ ,DaftPunkVEVO,14,2425693,799380228,1,57098587.71428572
4742,B+ ,KingKennyTv,98,1407933,181567805,1,1852732.7040816327
4743,B+ ,USA TODAY,19952,716126,830297926,1,41614.77175220529
4744,B+ ,PULCINO PIO,88,3730907,2266057168,1,25750649.636363637
4745,B+ ,Top Channel Albania,71136,514462,725647506,1,10200.847756410256
4746,B+ ,Đi Rừng & Làm Rẫy,228,693148,191189020,1,838548.3333333334
4747,B+ ,BeritaSatuTV,132874,305667,270945052,1,2039.1126330207564
4748,B+ ,Gibi ASMR,305,1280826,307828402,1,1009273.4491803278
4750,B+ ,SelenaVEVO,26,655467,567064031,1,21810155.03846154
4751,B+ ,Diki Duki Dariel,253,349689,129195310,1,510653.39920948615
4752,B+ ,Come on Kids Learn & Toys,170,952759,225809039,1,1328288.4647058824
4753,B+ ,Abu music,6,967875,359342197,1,59890366.166666664
4754,B+ ,UmiKids,1233,530147,449872770,1,364860.31630170316
4755,B+ ,Bollygrad Studioz,1372,676770,141597007,1,103204.81559766764
4756,B+ ,moviecollectionjp,16045,421034,808283956,1,50376.06456840137
4757,B+ ,jogodoido1,129,474716,536504703,1,4158951.1860465114
4758,B+ ,canalestrellatv,31100,902015,747309845,1,24029.25546623794
4759,B+ ,نايف&نواف /naif.nawaf,122,336113,96226641,1,788742.9590163934
4760,B+ ,Real Time with Bill Maher,1455,1444549,524903789,1,360758.6178694158
4761,B+ ,Isaias Saad,9,380534,63609155,1,7067683.888888889
4762,B+ ,Debbie Doo Kids TV,125,790253,601828436,1,4814627.488
4763,B+ ,CloudKid,911,2365301,650705454,1,714276.0197585071
4764,B+ ,AdamThomasMoran,481,9522573,1945813869,1,4045351.079002079
4765,B+ ,Danny Letras,722,1092545,1041435793,1,1442431.846260388
4766,B+ ,ToyTV - Khủng long bạo chúa,468,586033,293408690,1,626941.6452991453
4767,B+ ,ESRAWORLD,37,90934,2038173,1,55085.75675675676
4768,B+ ,Sen Vàng Tivi,9530,743082,661876773,1,69451.91741867785
4769,B+ ,Vidya Vox,34,4896720,481216349,1,14153422.029411765
4770,B+ ,Comicbook.com,4346,891366,914659533,1,210460.08582604694
4771,B+ ,Lazada Việt Nam,168,78166,129517558,1,770937.8452380953
4773,B+ ,HD Songs Bollywood,67,2573251,31925394,1,476498.41791044775
4774,B+ ,Whattheduck,523,1014454,531456854,1,1016169.8929254302
4775,B+ ,Black Beard Projects,124,626636,86445880,1,697144.1935483871
4776,B+ ,Wu Tang Collection,1915,452491,241749237,1,126239.81044386423
4777,B+ ,Ben 10,258,439089,234320528,1,908219.1007751938
4778,B+ ,ماوكلي,82,2228894,288823066,1,3522232.512195122
4779,B+ ,Mannie and Genecia,476,669340,153571707,1,322629.63655462186
4780,B+ ,Awesome Toys,5,975349,164046398,1,32809279.6
4781,B+ ,ゴウキ/Gouki BOOK,789,278919,258643106,1,327811.2877059569
4782,B+ ,Sunita Agarwal,652,1460897,212126635,1,325347.59969325154
4783,B+ ,miguel marrujo,5,65997,10371424,1,2074284.8
4784,B+ ,Onyx Family,106,1867345,284641708,1,2685299.132075472
4785,B+ ,TonightShowNet,4015,574542,401250044,1,99937.74445828145
4786,B+ ,paint colouring pages for kids tv,54,1612123,180505108,1,3342687.185185185
4788,B+ ,CineBox Pictures,278,1208974,291798057,1,1049633.2985611511
4789,B+ ,三立台劇,4563,416813,482051586,1,105643.5647600263
4790,B+ ,Discovery UK,2361,1386496,533584799,1,225999.49131723845
4791,B+ ,MrLololoshka (Роман…,1595,5819744,1652673147,1,1036158.7128526645
4792,B+ ,Kelli Maple,3407,904284,780078833,1,228963.5553272674
4793,B+ ,Mi Vietnam,60,3130,39907898,1,665131.6333333333
4794,B+ ,Örümcek Adam Şimşek McQueen,345,501095,399090908,1,1156785.24057971
4795,B+ ,Du Lịch Bụi,210,408483,150296066,1,715695.5523809524
4796,B+ ,유라야놀자(Let's play YURA),794,462406,430800819,1,542570.3010075567
4797,B+ ,Cidade do Carro - Desenhos Animados…,656,898502,496374196,1,756667.981707317
4798,B+ ,Wankil Studio - Laink et Terracid,558,1349572,516919282,1,926378.6415770609
4799,B+ ,EDWIN DIAZTO,102,821690,388636462,1,3810161.3921568627
4800,B+ ,Luan Santana,278,6441875,2052936604,1,7384664.043165468
4801,B+ ,Gjigandet e Vegjel,19,167146,36273204,1,1909116.0
4802,B+ ,Single Track Studio,1513,977589,488679303,1,322986.9814937211
4804,B+ ,Happy Toy Dolls,194,657427,138235916,1,712556.2680412371
4805,B+ ,Funny Commercials,356,388441,208670884,1,586154.1685393258
4806,B+ ,BBC News,8864,3119930,850355184,1,95933.57220216606
4807,B+ ,Funtap Game,782,1466,65498471,1,83757.63554987212
4808,B+ ,Nancy Ajram,241,2373004,881503633,1,3657691.4232365144
4809,B+ ,NIVEA MEN Indonesia,35,19416,68418856,1,1954824.4571428571
4810,B+ ,Red Panda,315,375946,165847713,1,526500.6761904762
4811,B+ ,Макс Ващенко,82,879468,91664348,1,1117857.9024390243
4812,B+ ,tanvi emitra,23,284025,67314123,1,2926701.0
4813,B+ ,Top5Central,607,3793259,723692651,1,1192244.8945634267
4814,B+ ,Luisito Kingdom,87,1861616,61099757,1,702296.0574712644
4815,B+ ,Brendan Kavanagh,869,188337,114610050,1,131887.2842347526
4816,B+ ,Tiny Turtle - Fortnite,2960,3865229,2313734440,1,781667.0405405406
4817,B+ ,xxYjYxx,184,915607,78033644,1,424095.89130434784
4818,B+ ,Silo Entertainment,520,2384236,272881167,1,524771.475
4819,B+ ,Vision TV,126,254953,140582816,1,1115736.634920635
4820,B+ ,Indian Daily News And Entertainment…,930,497212,217370730,1,233731.96774193548
4821,B+ ,BOXX MUSIC,174,456106,261740897,1,1504258.028735632
4822,B+ ,Antrax,316,7420218,952179970,1,3013227.753164557
4824,B+ ,Moviebox Record Label,3276,1634063,841001819,1,256716.06196581197
4825,B+ ,鈴川絢子/Suzukawa Ayako,1570,517962,623983009,1,397441.40700636944
4826,B+ ,Brandon Rogers,168,4467143,645559095,1,3842613.660714286
4827,B+ ,Honiro,1384,703716,410680222,1,296734.2644508671
4828,B+ ,Tree Animation,18,1208668,235957306,1,13108739.222222222
4829,B+ ,Mohamed AlSalim | محمد…,144,2873330,963678387,1,6692211.020833333
4830,B+ ,PS Daily,140,332740,70823787,1,505884.1928571428
4831,B+ ,X Music - Bolero,194,318838,150847944,1,777566.7216494846
4832,B+ ,WildBrain – Kids Videos,1449,1265381,704083663,1,485910.05037957215
4833,B+ ,SK-II Japan,173,42869,284399036,1,1643925.063583815
4834,B+ ,Kyler and Mad,328,2221793,342778333,1,1045055.893292683
4835,B+ ,NTV Entertainment,2504,107229,43505019,1,17374.208865814697
4836,B+ ,ウマヅラビデオ,349,462882,121687374,1,348674.4240687679
4838,B+ ,Conor Maynard,247,8140377,1596625438,1,6464070.599190284
4839,B+ ,Godenot,4333,2462268,692860759,1,159903.24463420262
4840,B+ ,thinkThin,37,1780,11542380,1,311956.2162162162
4841,B+ ,Fantastic Adventures,26,205697,50350200,1,1936546.1538461538
4842,B+ ,camilaVEVO,81,2074598,1794207739,1,22150712.827160493
4843,B+ ,Zkylixx,9,91842,9747688,1,1083076.4444444445
4844,B+ ,perfect status,166,166852,47520251,1,286266.5722891566
4846,B+ ,Alexunea TV,489,601996,230598391,1,471571.3517382413
4847,B+ ,RahatFAKhanVEVO,3,1477124,496855768,1,165618589.33333334
4848,B+ ,Yuvan Shankar Raja,220,436221,96930418,1,440592.8090909091
4849,B+ ,Little Big,43,1807800,326606982,1,7595511.209302326
4850,B+ ,SAMURAI Clips,171,189703,66871275,1,391060.08771929826
4851,B+ ,Humberto Contreras,310,1168566,1128485040,1,3640274.3225806453
4852,B+ ,Muhammed Nalça,24,107409,50383505,1,2099312.7083333335
4853,B+ ,BD Media Music,209,263845,128379117,1,614254.1483253589
4854,B+ ,DramaAlert,899,4250220,891451164,1,991603.0745272525
4855,B+ ,Sonic Islamic (سونک…,1137,779554,202960933,1,178505.65787159192
4856,B+ ,Unisys Music,777,1643420,639612714,1,823182.3861003862
4857,B+ ,ToniBraxtonVEVO,39,923010,709416063,1,18190155.46153846
4858,B+ ,BloodyVids,284,1444973,376341574,1,1325146.3873239437
4859,B+ ,UnspeakablePlays,433,1748983,263108427,1,607640.7090069284
4860,B+ ,MondoMedia,1498,3773340,2543022080,1,1697611.5353805074
4861,B+ ,We Are Kids United,78,1632138,812572935,1,10417601.73076923
4862,B+ ,channel of batsu game,744,4559,14498333,1,19487.00672043011
4863,B+ ,Седьмой канал - 7…,17418,954646,607617274,1,34884.445630956485
4864,B+ ,New Blaker,23,45163,13121436,1,570497.2173913043
4865,B+ ,My Disney Toys,369,1873227,852094911,1,2309200.300813008
4866,B+ ,Indian Tele Tadka,378,581503,242888565,1,642562.3412698413
4867,B+ ,Сила Слова,5378,312534,261115783,1,48552.58144291558
4868,B+ ,Wismichu,306,7584971,1010531417,1,3302390.251633987
4869,B+ ,Cambodia Daily KH,33,142060,42801526,1,1297015.9393939395
4870,B+ ,B4U Mini Theatre,273,364053,143656933,1,526215.8717948718
4871,B+ ,ゆきりぬ,654,813260,188641985,1,288443.4021406728
4872,B+ ,เรื่องเล่า…,2330,459899,130636281,1,56067.07339055794
4873,B+ ,Dutch Lady Việt Nam,219,99646,223121594,1,1018820.0639269407
4874,B+ ,ToeiPrettyGuardians,1248,152010,249872393,1,200218.26362179487
4875,B+ ,Trav and Cor,114,1315844,239025525,1,2096715.1315789474
4876,B+ ,aeonretail,66,4889,7820686,1,118495.24242424243
4877,B+ ,BeamNG-Destruction,671,322803,191756413,1,285777.06855439645
4878,B+ ,Fonseca,168,651710,384528967,1,2288862.898809524
4879,B+ ,TOYSBR Parque dos Brinquedos…,829,3262259,1734170639,1,2091882.5560916767
4880,B+ ,Canal Regional Mexicano,7,49127,51562445,1,7366063.571428572
4881,B+ ,Ally Law,177,1856132,189440394,1,1070284.7118644067
4882,B+ ,Official iNews,55612,300691,224713552,1,4040.7385456376323
4883,B+ ,DAYMOLITION,3521,1303563,500225972,1,142069.29054245952
4884,B+ ,leorojasVEVO,13,657979,368417477,1,28339805.923076924
4885,B+ ,จัดอันดับ TV,162,2085984,303572709,1,1873905.611111111
4886,B+ ,Kiera Bridget,199,1597666,103608177,1,520644.10552763817
4888,B+ ,FUNK EXPLODE,575,736425,192457875,1,334709.347826087
4889,B+ ,FORTNITE IS MY CITY,552,107329,75529051,1,136827.990942029
4890,B+ ,Wama,1991,609894,257379642,1,129271.5429432446
4891,B+ ,BollywoodKilla,5702,436971,141741900,1,24858.277797264116
4892,B+ ,SteveTheGamer55,2701,1579096,454676633,1,168336.4061458719
4895,B+ ,Neha ki pathsala,146,413909,50400194,1,345206.80821917806
4897,B+ ,Arena Closer,304,542421,87498704,1,287824.6842105263
4898,B+ ,Blox4Fun,1059,285697,214090692,1,202163.07082152975
4900,B+ ,Mantex & Mina,269,612606,126907631,1,471775.57992565056
4901,B+ ,jaby koay,1902,752644,486109194,1,255577.91482649843
4902,B+ ,YouTube Nigerian Movies,700,829103,253123384,1,361604.8342857143
4903,B+ ,Скорти,1312,1741173,590610337,1,450160.31783536583
4904,B+ ,clips mix,2677,1840872,1341835076,1,501245.8259245424
4905,B+ ,Rahma Riad,22,176754,40437843,1,1838083.7727272727
4906,B+ ,معلومه في كتاب,201,1673693,268348917,1,1335069.2388059702
